"country_code","postal_code","place_name","admin_name1","admin_code1","admin_name2","admin_code2","admin_name3","admin_code3","latitude","longitude","accuracy","id","location"
"AU","2251","Saratoga","New South Wales","NSW","PYMBLE","","","","-33.4754","151.3523","4","QVUtTlNXLVNhcmF0b2dhLTIyNTE=","{  ""coordinates"": [    151.3523,    -33.4754  ],  ""type"": ""point""}"
"AU","2251","Avoca Beach","New South Wales","NSW","PYMBLE","","","","-33.4693","151.4293","4","QVUtTlNXLUF2b2NhIEJlYWNoLTIyNTE=","{  ""coordinates"": [    151.4293,    -33.4693  ],  ""type"": ""point""}"
"AU","2251","Bouddi","New South Wales","NSW","","","","","-33.5152","151.389","4","QVUtTlNXLUJvdWRkaS0yMjUx","{  ""coordinates"": [    151.389,    -33.5152  ],  ""type"": ""point""}"
"AU","2251","Yattalunga","New South Wales","NSW","PYMBLE","","","","-33.4684","151.3631","3","QVUtTlNXLVlhdHRhbHVuZ2EtMjI1MQ==","{  ""coordinates"": [    151.3631,    -33.4684  ],  ""type"": ""point""}"
"AU","2252","Central Coast Mc","New South Wales","NSW","","","","","-33.344","151.382","1","QVUtTlNXLUNlbnRyYWwgQ29hc3QgTWMtMjI1Mg==","{  ""coordinates"": [    151.382,    -33.344  ],  ""type"": ""point""}"
"AU","2256","Wondabyne","New South Wales","NSW","","","","","-33.4876","151.262","4","QVUtTlNXLVdvbmRhYnluZS0yMjU2","{  ""coordinates"": [    151.262,    -33.4876  ],  ""type"": ""point""}"
"AU","2256","Phegans Bay","New South Wales","NSW","PYMBLE","","","","-33.4879","151.308","4","QVUtTlNXLVBoZWdhbnMgQmF5LTIyNTY=","{  ""coordinates"": [    151.308,    -33.4879  ],  ""type"": ""point""}"
"AU","2256","Woy Woy","New South Wales","NSW","PYMBLE","","","","-33.4951","151.3205","4","QVUtTlNXLVdveSBXb3ktMjI1Ng==","{  ""coordinates"": [    151.3205,    -33.4951  ],  ""type"": ""point""}"
"AU","2256","Little Wobby","New South Wales","NSW","","","","","-33.5462","151.2528","4","QVUtTlNXLUxpdHRsZSBXb2JieS0yMjU2","{  ""coordinates"": [    151.2528,    -33.5462  ],  ""type"": ""point""}"
"AU","2256","Woy Woy Bay","New South Wales","NSW","","","","","-33.4833","151.3117","4","QVUtTlNXLVdveSBXb3kgQmF5LTIyNTY=","{  ""coordinates"": [    151.3117,    -33.4833  ],  ""type"": ""point""}"
"AU","2256","Patonga","New South Wales","NSW","PYMBLE","","","","-33.5503","151.2715","4","QVUtTlNXLVBhdG9uZ2EtMjI1Ng==","{  ""coordinates"": [    151.2715,    -33.5503  ],  ""type"": ""point""}"
"AU","2256","Horsfield Bay","New South Wales","NSW","","","","","-33.4919","151.3016","4","QVUtTlNXLUhvcnNmaWVsZCBCYXktMjI1Ng==","{  ""coordinates"": [    151.3016,    -33.4919  ],  ""type"": ""point""}"
"AU","2256","Koolewong","New South Wales","NSW","PYMBLE","","","","-33.4669","151.3171","4","QVUtTlNXLUtvb2xld29uZy0yMjU2","{  ""coordinates"": [    151.3171,    -33.4669  ],  ""type"": ""point""}"
"AU","2256","Blackwall","New South Wales","NSW","PYMBLE","","","","-33.5048","151.3315","4","QVUtTlNXLUJsYWNrd2FsbC0yMjU2","{  ""coordinates"": [    151.3315,    -33.5048  ],  ""type"": ""point""}"
"AU","2256","Pearl Beach","New South Wales","NSW","PYMBLE","","","","-33.5428","151.3055","4","QVUtTlNXLVBlYXJsIEJlYWNoLTIyNTY=","{  ""coordinates"": [    151.3055,    -33.5428  ],  ""type"": ""point""}"
"AU","2257","St Huberts Island","New South Wales","NSW","PYMBLE","","","","-33.4969","151.3479","4","QVUtTlNXLVN0IEh1YmVydHMgSXNsYW5kLTIyNTc=","{  ""coordinates"": [    151.3479,    -33.4969  ],  ""type"": ""point""}"
"AU","2257","Booker Bay","New South Wales","NSW","PYMBLE","","","","-33.5137","151.3457","4","QVUtTlNXLUJvb2tlciBCYXktMjI1Nw==","{  ""coordinates"": [    151.3457,    -33.5137  ],  ""type"": ""point""}"
"AU","2257","Umina Beach","New South Wales","NSW","PYMBLE","","","","-33.5182","151.3138","4","QVUtTlNXLVVtaW5hIEJlYWNoLTIyNTc=","{  ""coordinates"": [    151.3138,    -33.5182  ],  ""type"": ""point""}"
"AU","2257","Killcare","New South Wales","NSW","PYMBLE","","","","-33.524","151.3625","4","QVUtTlNXLUtpbGxjYXJlLTIyNTc=","{  ""coordinates"": [    151.3625,    -33.524  ],  ""type"": ""point""}"
"AU","2257","Ettalong Beach","New South Wales","NSW","PYMBLE","","","","-33.5144","151.3335","4","QVUtTlNXLUV0dGFsb25nIEJlYWNoLTIyNTc=","{  ""coordinates"": [    151.3335,    -33.5144  ],  ""type"": ""point""}"
"AU","2257","Daleys Point","New South Wales","NSW","PYMBLE","","","","-33.5012","151.3541","4","QVUtTlNXLURhbGV5cyBQb2ludC0yMjU3","{  ""coordinates"": [    151.3541,    -33.5012  ],  ""type"": ""point""}"
"AU","2257","Empire Bay","New South Wales","NSW","PYMBLE","","","","-33.4952","151.3618","4","QVUtTlNXLUVtcGlyZSBCYXktMjI1Nw==","{  ""coordinates"": [    151.3618,    -33.4952  ],  ""type"": ""point""}"
"AU","2257","Wagstaffe","New South Wales","NSW","","","","","-33.5235","151.3422","4","QVUtTlNXLVdhZ3N0YWZmZS0yMjU3","{  ""coordinates"": [    151.3422,    -33.5235  ],  ""type"": ""point""}"
"AU","2257","Killcare Heights","New South Wales","NSW","","","","","-33.5226","151.3727","4","QVUtTlNXLUtpbGxjYXJlIEhlaWdodHMtMjI1Nw==","{  ""coordinates"": [    151.3727,    -33.5226  ],  ""type"": ""point""}"
"AU","2257","Hardys Bay","New South Wales","NSW","PYMBLE","","","","-33.525","151.3564","4","QVUtTlNXLUhhcmR5cyBCYXktMjI1Nw==","{  ""coordinates"": [    151.3564,    -33.525  ],  ""type"": ""point""}"
"AU","2257","Box Head","New South Wales","NSW","","","","","-33.5308","151.355","4","QVUtTlNXLUJveCBIZWFkLTIyNTc=","{  ""coordinates"": [    151.355,    -33.5308  ],  ""type"": ""point""}"
"AU","2257","Pretty Beach","New South Wales","NSW","PYMBLE","","","","-33.5271","151.3478","4","QVUtTlNXLVByZXR0eSBCZWFjaC0yMjU3","{  ""coordinates"": [    151.3478,    -33.5271  ],  ""type"": ""point""}"
"AU","2258","Ourimbah","New South Wales","NSW","PYMBLE","","","","-33.3594","151.3716","4","QVUtTlNXLU91cmltYmFoLTIyNTg=","{  ""coordinates"": [    151.3716,    -33.3594  ],  ""type"": ""point""}"
"AU","2258","Palmdale","New South Wales","NSW","","","","","-33.3297","151.3668","4","QVUtTlNXLVBhbG1kYWxlLTIyNTg=","{  ""coordinates"": [    151.3668,    -33.3297  ],  ""type"": ""point""}"
"AU","2258","Fountaindale","New South Wales","NSW","","","","","-33.3418","151.4","4","QVUtTlNXLUZvdW50YWluZGFsZS0yMjU4","{  ""coordinates"": [    151.4,    -33.3418  ],  ""type"": ""point""}"
"AU","2258","Kangy Angy","New South Wales","NSW","PYMBLE","","","","-33.3226","151.3942","4","QVUtTlNXLUthbmd5IEFuZ3ktMjI1OA==","{  ""coordinates"": [    151.3942,    -33.3226  ],  ""type"": ""point""}"
"AU","2258","Palm Grove","New South Wales","NSW","","","","","-33.3244","151.3088","4","QVUtTlNXLVBhbG0gR3JvdmUtMjI1OA==","{  ""coordinates"": [    151.3088,    -33.3244  ],  ""type"": ""point""}"
"AU","2259","Woongarrah","New South Wales","NSW","PYMBLE","","","","-33.2434","151.4821","4","QVUtTlNXLVdvb25nYXJyYWgtMjI1OQ==","{  ""coordinates"": [    151.4821,    -33.2434  ],  ""type"": ""point""}"
"AU","2259","Freemans","New South Wales","NSW","","","","","-33.204","151.5875","4","QVUtTlNXLUZyZWVtYW5zLTIyNTk=","{  ""coordinates"": [    151.5875,    -33.204  ],  ""type"": ""point""}"
"AU","2259","Kanwal","New South Wales","NSW","PYMBLE","","","","-33.2602","151.4882","4","QVUtTlNXLUthbndhbC0yMjU5","{  ""coordinates"": [    151.4882,    -33.2602  ],  ""type"": ""point""}"
"AU","2259","Kiar","New South Wales","NSW","","","","","-33.2036","151.4482","4","QVUtTlNXLUtpYXItMjI1OQ==","{  ""coordinates"": [    151.4482,    -33.2036  ],  ""type"": ""point""}"
"AU","2259","Gwandalan","New South Wales","NSW","PYMBLE","","","","-33.1404","151.5853","4","QVUtTlNXLUd3YW5kYWxhbi0yMjU5","{  ""coordinates"": [    151.5853,    -33.1404  ],  ""type"": ""point""}"
"AU","2259","Moonee","New South Wales","NSW","","","","","-33.1702","151.6118","4","QVUtTlNXLU1vb25lZS0yMjU5","{  ""coordinates"": [    151.6118,    -33.1702  ],  ""type"": ""point""}"
"AU","2259","Summerland Point","New South Wales","NSW","PYMBLE","","","","-33.1378","151.5651","4","QVUtTlNXLVN1bW1lcmxhbmQgUG9pbnQtMjI1OQ==","{  ""coordinates"": [    151.5651,    -33.1378  ],  ""type"": ""point""}"
"AU","2259","Point Wolstoncroft","New South Wales","NSW","","","","","-33.1203","151.5844","4","QVUtTlNXLVBvaW50IFdvbHN0b25jcm9mdC0yMjU5","{  ""coordinates"": [    151.5844,    -33.1203  ],  ""type"": ""point""}"
"AU","2259","Warnervale","New South Wales","NSW","PYMBLE","","","","-33.2455","151.4446","4","QVUtTlNXLVdhcm5lcnZhbGUtMjI1OQ==","{  ""coordinates"": [    151.4446,    -33.2455  ],  ""type"": ""point""}"
"AU","2259","Watanobbi","New South Wales","NSW","PYMBLE","","","","-33.2677","151.4261","4","QVUtTlNXLVdhdGFub2JiaS0yMjU5","{  ""coordinates"": [    151.4261,    -33.2677  ],  ""type"": ""point""}"
"AU","2259","Ravensdale","New South Wales","NSW","PYMBLE","","","","-33.1763","151.297","4","QVUtTlNXLVJhdmVuc2RhbGUtMjI1OQ==","{  ""coordinates"": [    151.297,    -33.1763  ],  ""type"": ""point""}"
"AU","2259","Wybung","New South Wales","NSW","","","","","-33.2192","151.4569","3","QVUtTlNXLVd5YnVuZy0yMjU5","{  ""coordinates"": [    151.4569,    -33.2192  ],  ""type"": ""point""}"
"AU","2259","Durren Durren","New South Wales","NSW","PYMBLE","","","","-33.1763","151.3874","4","QVUtTlNXLUR1cnJlbiBEdXJyZW4tMjI1OQ==","{  ""coordinates"": [    151.3874,    -33.1763  ],  ""type"": ""point""}"
"AU","2259","Little Jilliby","New South Wales","NSW","","","","","-33.2379","151.363","4","QVUtTlNXLUxpdHRsZSBKaWxsaWJ5LTIyNTk=","{  ""coordinates"": [    151.363,    -33.2379  ],  ""type"": ""point""}"
"AU","2259","Wyong","New South Wales","NSW","PYMBLE","","","","-33.281","151.4313","4","QVUtTlNXLVd5b25nLTIyNTk=","{  ""coordinates"": [    151.4313,    -33.281  ],  ""type"": ""point""}"
"AU","2259","Wallarah","New South Wales","NSW","PYMBLE","","","","-33.233","151.4549","4","QVUtTlNXLVdhbGxhcmFoLTIyNTk=","{  ""coordinates"": [    151.4549,    -33.233  ],  ""type"": ""point""}"
"AU","2259","Lemon Tree","New South Wales","NSW","PYMBLE","","","","-33.1416","151.363","4","QVUtTlNXLUxlbW9uIFRyZWUtMjI1OQ==","{  ""coordinates"": [    151.363,    -33.1416  ],  ""type"": ""point""}"
"AU","2259","Rocky Point","New South Wales","NSW","","","","","-33.2931","151.4696","4","QVUtTlNXLVJvY2t5IFBvaW50LTIyNTk=","{  ""coordinates"": [    151.4696,    -33.2931  ],  ""type"": ""point""}"
"AU","2259","Yarramalong","New South Wales","NSW","PYMBLE","","","","-33.2173","151.2763","4","QVUtTlNXLVlhcnJhbWFsb25nLTIyNTk=","{  ""coordinates"": [    151.2763,    -33.2173  ],  ""type"": ""point""}"
"AU","2259","Tuggerawong","New South Wales","NSW","PYMBLE","","","","-33.2815","151.4789","4","QVUtTlNXLVR1Z2dlcmF3b25nLTIyNTk=","{  ""coordinates"": [    151.4789,    -33.2815  ],  ""type"": ""point""}"
"AU","2259","Wadalba","New South Wales","NSW","","","","","-33.2695","151.4622","4","QVUtTlNXLVdhZGFsYmEtMjI1OQ==","{  ""coordinates"": [    151.4622,    -33.2695  ],  ""type"": ""point""}"
"AU","2259","Tuggerah","New South Wales","NSW","PYMBLE","","","","-33.3089","151.4188","4","QVUtTlNXLVR1Z2dlcmFoLTIyNTk=","{  ""coordinates"": [    151.4188,    -33.3089  ],  ""type"": ""point""}"
"AU","2259","Wyee","New South Wales","NSW","PYMBLE","","","","-33.152","151.5274","4","QVUtTlNXLVd5ZWUtMjI1OQ==","{  ""coordinates"": [    151.5274,    -33.152  ],  ""type"": ""point""}"
"AU","2259","Kingfisher Shores","New South Wales","NSW","","","","","-33.1681","151.5553","4","QVUtTlNXLUtpbmdmaXNoZXIgU2hvcmVzLTIyNTk=","{  ""coordinates"": [    151.5553,    -33.1681  ],  ""type"": ""point""}"
"AU","2259","Halloran","New South Wales","NSW","PYMBLE","","","","-33.231","151.4372","4","QVUtTlNXLUhhbGxvcmFuLTIyNTk=","{  ""coordinates"": [    151.4372,    -33.231  ],  ""type"": ""point""}"
"AU","2259","Wyong Creek","New South Wales","NSW","","","","","-33.2608","151.3404","4","QVUtTlNXLVd5b25nIENyZWVrLTIyNTk=","{  ""coordinates"": [    151.3404,    -33.2608  ],  ""type"": ""point""}"
"AU","2259","Tacoma South","New South Wales","NSW","","","","","-33.2914","151.4568","4","QVUtTlNXLVRhY29tYSBTb3V0aC0yMjU5","{  ""coordinates"": [    151.4568,    -33.2914  ],  ""type"": ""point""}"
"AU","2259","Tacoma","New South Wales","NSW","PYMBLE","","","","-33.285","151.4585","4","QVUtTlNXLVRhY29tYS0yMjU5","{  ""coordinates"": [    151.4585,    -33.285  ],  ""type"": ""point""}"
"AU","2259","Crangan Bay","New South Wales","NSW","","","","","-33.1733","151.6088","4","QVUtTlNXLUNyYW5nYW4gQmF5LTIyNTk=","{  ""coordinates"": [    151.6088,    -33.1733  ],  ""type"": ""point""}"
"AU","2259","Jilliby","New South Wales","NSW","PYMBLE","","","","-33.2321","151.3985","4","QVUtTlNXLUppbGxpYnktMjI1OQ==","{  ""coordinates"": [    151.3985,    -33.2321  ],  ""type"": ""point""}"
"AU","2259","Mannering Park","New South Wales","NSW","PYMBLE","","","","-33.1517","151.5387","4","QVUtTlNXLU1hbm5lcmluZyBQYXJrLTIyNTk=","{  ""coordinates"": [    151.5387,    -33.1517  ],  ""type"": ""point""}"
"AU","2259","Hamlyn Terrace","New South Wales","NSW","PYMBLE","","","","-33.2538","151.4745","4","QVUtTlNXLUhhbWx5biBUZXJyYWNlLTIyNTk=","{  ""coordinates"": [    151.4745,    -33.2538  ],  ""type"": ""point""}"
"AU","2259","Dooralong","New South Wales","NSW","PYMBLE","","","","-33.1809","151.3643","4","QVUtTlNXLURvb3JhbG9uZy0yMjU5","{  ""coordinates"": [    151.3643,    -33.1809  ],  ""type"": ""point""}"
"AU","2259","Alison","New South Wales","NSW","","","","","-33.2683","151.4008","4","QVUtTlNXLUFsaXNvbi0yMjU5","{  ""coordinates"": [    151.4008,    -33.2683  ],  ""type"": ""point""}"
"AU","2259","Cedar Brush Creek","New South Wales","NSW","","","","","-33.1581","151.2621","4","QVUtTlNXLUNlZGFyIEJydXNoIENyZWVrLTIyNTk=","{  ""coordinates"": [    151.2621,    -33.1581  ],  ""type"": ""point""}"
"AU","2259","Lake Munmorah","New South Wales","NSW","PYMBLE","","","","-33.1942","151.5722","4","QVUtTlNXLUxha2UgTXVubW9yYWgtMjI1OQ==","{  ""coordinates"": [    151.5722,    -33.1942  ],  ""type"": ""point""}"
"AU","2259","Bushells Ridge","New South Wales","NSW","","","","","-33.2038","151.4673","4","QVUtTlNXLUJ1c2hlbGxzIFJpZGdlLTIyNTk=","{  ""coordinates"": [    151.4673,    -33.2038  ],  ""type"": ""point""}"
"AU","2259","Wyee Point","New South Wales","NSW","","","","","-33.1439","151.5171","4","QVUtTlNXLVd5ZWUgUG9pbnQtMjI1OQ==","{  ""coordinates"": [    151.5171,    -33.1439  ],  ""type"": ""point""}"
"AU","2259","Mardi","New South Wales","NSW","PYMBLE","","","","-33.2986","151.4106","4","QVUtTlNXLU1hcmRpLTIyNTk=","{  ""coordinates"": [    151.4106,    -33.2986  ],  ""type"": ""point""}"
"AU","2259","Frazer Park","New South Wales","NSW","","","","","-33.2192","151.4569","3","QVUtTlNXLUZyYXplciBQYXJrLTIyNTk=","{  ""coordinates"": [    151.4569,    -33.2192  ],  ""type"": ""point""}"
"AU","2259","Wyongah","New South Wales","NSW","PYMBLE","","","","-33.2709","151.4882","4","QVUtTlNXLVd5b25nYWgtMjI1OQ==","{  ""coordinates"": [    151.4882,    -33.2709  ],  ""type"": ""point""}"
"AU","2259","Chain Valley Bay","New South Wales","NSW","PYMBLE","","","","-33.1743","151.5712","4","QVUtTlNXLUNoYWluIFZhbGxleSBCYXktMjI1OQ==","{  ""coordinates"": [    151.5712,    -33.1743  ],  ""type"": ""point""}"
"AU","2260","Terrigal","New South Wales","NSW","PYMBLE","","","","-33.443","151.4321","4","QVUtTlNXLVRlcnJpZ2FsLTIyNjA=","{  ""coordinates"": [    151.4321,    -33.443  ],  ""type"": ""point""}"
"AU","2260","Forresters Beach","New South Wales","NSW","PYMBLE","","","","-33.4077","151.4651","4","QVUtTlNXLUZvcnJlc3RlcnMgQmVhY2gtMjI2MA==","{  ""coordinates"": [    151.4651,    -33.4077  ],  ""type"": ""point""}"
"AU","2260","North Avoca","New South Wales","NSW","PYMBLE","","","","-33.4558","151.4361","4","QVUtTlNXLU5vcnRoIEF2b2NhLTIyNjA=","{  ""coordinates"": [    151.4361,    -33.4558  ],  ""type"": ""point""}"
"AU","2260","Wamberal","New South Wales","NSW","PYMBLE","","","","-33.4234","151.4419","4","QVUtTlNXLVdhbWJlcmFsLTIyNjA=","{  ""coordinates"": [    151.4419,    -33.4234  ],  ""type"": ""point""}"
"AU","2260","Erina Heights","New South Wales","NSW","PYMBLE","","","","-33.4266","151.4107","4","QVUtTlNXLUVyaW5hIEhlaWdodHMtMjI2MA==","{  ""coordinates"": [    151.4107,    -33.4266  ],  ""type"": ""point""}"
"AU","2261","Killarney Vale","New South Wales","NSW","PYMBLE","","","","-33.3682","151.4622","3","QVUtTlNXLUtpbGxhcm5leSBWYWxlLTIyNjE=","{  ""coordinates"": [    151.4622,    -33.3682  ],  ""type"": ""point""}"
"AU","2261","Long Jetty","New South Wales","NSW","PYMBLE","","","","-33.3591","151.4873","4","QVUtTlNXLUxvbmcgSmV0dHktMjI2MQ==","{  ""coordinates"": [    151.4873,    -33.3591  ],  ""type"": ""point""}"
"AU","2261","The Entrance","New South Wales","NSW","PYMBLE","","","","-33.3452","151.4974","4","QVUtTlNXLVRoZSBFbnRyYW5jZS0yMjYx","{  ""coordinates"": [    151.4974,    -33.3452  ],  ""type"": ""point""}"
"AU","2261","Bateau Bay","New South Wales","NSW","PYMBLE","","","","-33.3843","151.471","4","QVUtTlNXLUJhdGVhdSBCYXktMjI2MQ==","{  ""coordinates"": [    151.471,    -33.3843  ],  ""type"": ""point""}"
"AU","2261","Chittaway Point","New South Wales","NSW","PYMBLE","","","","-33.323","151.4448","4","QVUtTlNXLUNoaXR0YXdheSBQb2ludC0yMjYx","{  ""coordinates"": [    151.4448,    -33.323  ],  ""type"": ""point""}"
"AU","2261","Shelly Beach","New South Wales","NSW","PYMBLE","","","","-33.3708","151.4842","4","QVUtTlNXLVNoZWxseSBCZWFjaC0yMjYx","{  ""coordinates"": [    151.4842,    -33.3708  ],  ""type"": ""point""}"
"AU","2261","Chittaway Bay","New South Wales","NSW","PYMBLE","","","","-33.3266","151.4394","4","QVUtTlNXLUNoaXR0YXdheSBCYXktMjI2MQ==","{  ""coordinates"": [    151.4394,    -33.3266  ],  ""type"": ""point""}"
"AU","2261","Tumbi Umbi","New South Wales","NSW","PYMBLE","","","","-33.3685","151.445","4","QVUtTlNXLVR1bWJpIFVtYmktMjI2MQ==","{  ""coordinates"": [    151.445,    -33.3685  ],  ""type"": ""point""}"
"AU","2261","Bay Village","New South Wales","NSW","PYMBLE","","","","-33.3549","151.4722","3","QVUtTlNXLUJheSBWaWxsYWdlLTIyNjE=","{  ""coordinates"": [    151.4722,    -33.3549  ],  ""type"": ""point""}"
"AU","2261","Berkeley Vale","New South Wales","NSW","PYMBLE","","","","-33.3438","151.4361","4","QVUtTlNXLUJlcmtlbGV5IFZhbGUtMjI2MQ==","{  ""coordinates"": [    151.4361,    -33.3438  ],  ""type"": ""point""}"
"AU","2261","Blue Bay","New South Wales","NSW","PYMBLE","","","","-33.3538","151.4999","4","QVUtTlNXLUJsdWUgQmF5LTIyNjE=","{  ""coordinates"": [    151.4999,    -33.3538  ],  ""type"": ""point""}"
"AU","2261","Toowoon Bay","New South Wales","NSW","PYMBLE","","","","-33.3624","151.4965","4","QVUtTlNXLVRvb3dvb24gQmF5LTIyNjE=","{  ""coordinates"": [    151.4965,    -33.3624  ],  ""type"": ""point""}"
"AU","2261","Glenning Valley","New South Wales","NSW","PYMBLE","","","","-33.3426","151.4248","4","QVUtTlNXLUdsZW5uaW5nIFZhbGxleS0yMjYx","{  ""coordinates"": [    151.4248,    -33.3426  ],  ""type"": ""point""}"
"AU","2261","The Entrance North","New South Wales","NSW","","","","","-33.3313","151.5061","4","QVUtTlNXLVRoZSBFbnRyYW5jZSBOb3J0aC0yMjYx","{  ""coordinates"": [    151.5061,    -33.3313  ],  ""type"": ""point""}"
"AU","2261","Magenta","New South Wales","NSW","","","","","-33.3108","151.5242","4","QVUtTlNXLU1hZ2VudGEtMjI2MQ==","{  ""coordinates"": [    151.5242,    -33.3108  ],  ""type"": ""point""}"
"AU","2262","Doyalson","New South Wales","NSW","PYMBLE","","","","-33.1932","151.5074","4","QVUtTlNXLURveWFsc29uLTIyNjI=","{  ""coordinates"": [    151.5074,    -33.1932  ],  ""type"": ""point""}"
"AU","2262","Halekulani","New South Wales","NSW","PYMBLE","","","","-33.2197","151.552","4","QVUtTlNXLUhhbGVrdWxhbmktMjI2Mg==","{  ""coordinates"": [    151.552,    -33.2197  ],  ""type"": ""point""}"
"AU","2262","Colongra","New South Wales","NSW","","","","","-33.2127","151.5393","4","QVUtTlNXLUNvbG9uZ3JhLTIyNjI=","{  ""coordinates"": [    151.5393,    -33.2127  ],  ""type"": ""point""}"
"AU","2262","Budgewoi","New South Wales","NSW","PYMBLE","","","","-33.2328","151.5553","4","QVUtTlNXLUJ1ZGdld29pLTIyNjI=","{  ""coordinates"": [    151.5553,    -33.2328  ],  ""type"": ""point""}"
